"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Fraulein","Kvam","midtre","8c","2012-06-28","#2go               second ascent, incredible crack climbing which is hard to grade, superb line which can't be missed","#2go second ascent, incredible crack climbing which is hard to grade, superb line which can't be missed","mega classic","redpoint","norway","Sogn"
"sport","Southpaw","Granitgrottan","","8c","2012-06-27","#FA              
              #2go","#FA #2go","mega classic","redpoint","sweden",""
"sport","Scoglio di Capri","Bus de Vela","bus de vela","8c","2012-04-07","Piece of everything in one climb, brilliant","Piece of everything in one climb, brilliant","mega classic","onsight","italy","Arco"
"sport","Iluzija","Kotecnik","oboki","8c","2012-04-05","fun to onsight this one, not obvious at all","fun to onsight this one, not obvious at all","mega classic","onsight","slovenia","Celje"
"sport","El gran chulo","Oliana","","8c","2012-02-17","to the right of Identificacion y placas. Could be soft, two boulders, that seemed pretty hard, but it is still pretty chossy","to the right of Identificacion y placas. Could be soft, two boulders, that seemed pretty hard, but it is still pretty chossy","average","onsight","spain","Barcelona"
"sport","Show me Reality","Sloup, Mor.kras","stare skaly","8c","2011-09-10","#FA                cool to see what can still be found at home, awesome roof climbing, bolted and sent in one day","#FA cool to see what can still be found at home, awesome roof climbing, bolted and sent in one day","mega classic","redpoint","czech republic",""
"sport","Mr Teroldego","Narango","narango","8c","2011-07-18","","","mega classic","redpoint","italy","Arco"
"sport","5 Uve","Narango","narango","8c","2011-06-27","#FA                big fight","#FA big fight","mega classic","onsight","italy","Arco"
"sport","Reini's Vibes","Massone","pueblo","8c","2011-06-26","","","very good","redpoint","italy","Arco"
"sport","Cuore di Pietra","Paline","","8c","2011-06-24","#2go","#2go","very good","redpoint","italy",""
"sport","Bat Route","Malham","","8c","2011-05-16","and old classic, does it deserve the upgrade on 8c? hard to say, but harder than Unjustified","and old classic, does it deserve the upgrade on 8c? hard to say, but harder than Unjustified","mega classic","onsight","united kingdom",""
"sport","Carbunco","Archidona","","8c","2011-04-23","the crux was hard!","the crux was hard!","very good","onsight","spain","Malaga"
"sport","Kalliste","Archidona","cuevas de las grajas","8c","2011-04-23","amazing one","amazing one","mega classic","onsight","spain","Malaga"
"sport","Fish eye","Oliana","contrafort de rumbau","8c","2011-03-21","#2go               1st go 2 years ago","#2go 1st go 2 years ago","mega classic","redpoint","spain","Barcelona"
"sport","Fuck the Police","Etxauri","","8c","2011-03-06","","","mega classic","onsight","spain","Bilbao"
"sport","Souriez brave gens","Baume les dames","","8c","2011-03-05","#FA              
              #2go
              second pitch only 8b+?!?","#FA #2go second pitch only 8b+?!?","very good","redpoint","france",""
"sport","Mora Mora","Tsaranoro Valley","tsaranoro atsimo","8c","2010-10-10","#FA                first free ascent, all pitches in one day, 2 days in total, the crux maybe only 8b+, hard to grade... 6a+,6b,7b,7b+,7b+,7c+/8a,8b+/8c, 6c+,7a+,7c+,7b+,4","#FA first free ascent, all pitches in one day, 2 days in total, the crux maybe only 8b+, hard to grade... 6a+,6b,7b,7b+,7b+,7c+/8a,8b+/8c, 6c+,7a+,7c+,7b+,4","mega classic","redpoint","madagascar",""
"sport","Tough Enough Original","Tsaranoro Valley","karambony","8c","2010-10-04","#FA                the original 8th pitch (Chameleon), sent all the pitches during one day","#FA the original 8th pitch (Chameleon), sent all the pitches during one day","mega classic","redpoint","madagascar",""
"sport","Ichi ban","Bergstation","","8c","2010-09-19","had tried only the first boulder, the rest onsight","had tried only the first boulder, the rest onsight","mega classic","redpoint","austria","Zillertal"
"sport","La Chronique de la Haine Ordinaire","Céüse","biographie 8faa4","8c","2010-09-10","in the darkness with headlamp!","in the darkness with headlamp!","very good","redpoint","france","Provence"
"sport","Dures limites","Céüse","demi lune c8b9e","8c","2010-08-10","","","mega classic","onsight","france","Provence"
"sport","Smoke","Pierrot beach","blaireau beach","8c","2010-08-05","","","mega classic","onsight","france","Grenoble"
"sport","Home sweet home","Pierrot beach","finales","8c","2010-08-05","normal 8c for me","normal 8c for me","average","onsight","france","Grenoble"
"sport","Fatal mambo","Pierrot beach","finales","8c","2010-08-05","#2go","#2go","very good","redpoint","france","Grenoble"
"sport","Fliag decht o","Bachhexe","","8c","2010-07-24","8c/c+, boulder traverse and finish in 8b, did twice, cause it was raining","8c/c+, boulder traverse and finish in 8b, did twice, cause it was raining","very good","redpoint","austria","Zillertal"
"sport","Sikaku","Cimbergo","","8c","2010-04-03","#FA                tricky, morphological, hard to gradei","#FA tricky, morphological, hard to gradei","mega classic","redpoint","italy",""
"sport","Guerre d'usure","Claret","catalepsie","8c","2010-01-29","probably easy 8c, but very tricky to onsight","probably easy 8c, but very tricky to onsight","mega classic","onsight","france","Montpellier"
"sport","Super Samson","Claret","","8c","2010-01-29","possibly harder than Guère d'usure, but easier to onsight","possibly harder than Guère d'usure, but easier to onsight","mega classic","onsight","france","Montpellier"
"sport","Frontline","Neudorf","neudorf","8c","2009-10-11","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","Watzmann ruft","Geisterschmiedwand","","8c","2009-10-04","2nd ascent, really tricky","2nd ascent, really tricky","mega classic","redpoint","austria","Innsbruck"
"sport","N.N.","Kalkofen","","8c","2009-10-03","wow, world class route!","wow, world class route!","mega classic","onsight","austria",""
"sport","N.N.","Kalkofen","","8c","2009-10-03","#2go               8c/c+","#2go 8c/c+","mega classic","redpoint","austria",""
"sport","Street Fighter","Oudtshoorn","main wall d4f4d","8c","2009-07-23","#2go               normal european 8c","#2go normal european 8c","mega classic","redpoint","south africa",""
"sport","N.N.","Falcon Rock","troll","8c","2009-07-21","#FA              
              #2go
              no name yet,hard to grade cause it was so hot, maybe 8b+","#FA #2go no name yet,hard to grade cause it was so hot, maybe 8b+","","redpoint","south africa",""
"sport","Shogun","Karlstein","","8c","2009-06-14","perfect end of the day","perfect end of the day","mega classic","redpoint","germany",""
"sport","Jaws","Sikati Cave","sikati cave","8c","2009-05-25","an adventure!","an adventure!","mega classic","flash","greece","Kalymnos"
"sport","Gora Guta Gutarak","Odyssey","orion wall marci marc cave","8c","2009-05-22","hard crux on the start followed by easier but delicate climbing, figured out the sequence on the ground, then just killed it without any stop for thinking, for me 8c, not 8c+","hard crux on the start followed by easier but delicate climbing, figured out the sequence on the ground, then just killed it without any stop for thinking, for me 8c, not 8c+","mega classic","onsight","greece","Kalymnos"
"sport","Intercooler","Kalte Wand","kalte wand","8c","2009-05-17","great 10 meters of rock","great 10 meters of rock","mega classic","redpoint","germany","Frankenjura"
"sport","Downset","Terra Australis","","8c","2009-05-17","nothing but five moves, fun","nothing but five moves, fun","very good","redpoint","germany","Frankenjura"
"sport","Powerplay","Zwergenschloss","zwergenschloss","8c","2009-05-17","nice","nice","mega classic","redpoint","germany","Frankenjura"
"sport","Una Vida Nomada","Covolo","","8c","2009-04-21","low level 8c, but still 8c I quess (before 8b+, now some broken holds),bouldery","low level 8c, but still 8c I quess (before 8b+, now some broken holds),bouldery","very good","onsight","italy","Verona"
"sport","Nagay","Covolo","","8c","2009-04-21","so much satisfied, hard to comment - like a dream!","so much satisfied, hard to comment - like a dream!","mega classic","onsight","italy","Verona"
"sport","Roň slzy","Moravský kras","vanousovy diry","8c","2009-04-05","#FA                might be 8b+, but it is very morphological and for short people almost impossible","#FA might be 8b+, but it is very morphological and for short people almost impossible","very good","redpoint","czech republic",""
"sport","Nonono","Angelone","specchio del grifone","8c","2009-03-20","#FA              
              #2go
              easy 8c, but still 8c","#FA #2go easy 8c, but still 8c","mega classic","redpoint","italy",""
"sport","L'espiadimonis","Cova boix","","8c","2009-03-02","strange climbing on small pockets","strange climbing on small pockets","very good","onsight","spain","Margalef"
"sport","Los Humildes pa Casa","Oliana","contrafort de rumbau","8c","2009-02-24","8c for its beauty","8c for its beauty","mega classic","onsight","spain","Barcelona"
"sport","Métaphysique des tubes","Seynes","nouveau monde","8c","2009-02-21","amazing moment in the evening","amazing moment in the evening","mega classic","onsight","france","Avignon"
"sport","La vraie vie","Paroi des toits","","8c","2009-01-01","3.go","3.go","very good","redpoint","france","Calanques"
"sport","Revolucija","Osp/Misja Pec","pajkova streha","8c","2008-11-24","very good route, just after Halupca","very good route, just after Halupca","mega classic","redpoint","slovenia",""
"sport","Skicross","Moravský kras","","8c","2008-11-09","#FA                what a line!","#FA what a line!","mega classic","redpoint","czech republic",""
"sport","Qoussai les maux de la fin","Gorges du Loup","deverse","8c","2008-10-27","basically flash, I knew just first 10 meters from Soul Sacrifice","basically flash, I knew just first 10 meters from Soul Sacrifice","very good","redpoint","france","Nice"
"sport","Marina","Domusnovas","bronx","8c","2008-10-16","#FA                8c/c+, this is just half of the most impressive project in this perspective cave somewhere in 9b range","#FA 8c/c+, this is just half of the most impressive project in this perspective cave somewhere in 9b range","mega classic","redpoint","italy","Sardinia"
"sport","Oltretomba","Domusnovas","bronx","8c","2008-10-15","#FA              
              #2go
              easy 8c, but still should be 8c more 8b+ I think","#FA #2go easy 8c, but still should be 8c more 8b+ I think","very good","redpoint","italy","Sardinia"
"sport","Geteiltes Leid","Luisenwand","","8c","2008-10-12","If I were 2 cm shorter, I would not be able to do one move","If I were 2 cm shorter, I would not be able to do one move","very good","redpoint","germany","Frankenjura"
"sport","Better off without you!","Schwingbogen","schwingbogen","8c","2008-10-12","the end of one the best weekends","the end of one the best weekends","mega classic","redpoint","germany","Frankenjura"
"sport","Steinbock","Orakel","orakel","8c","2008-10-11","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","Showdown","Trautner Ged.-Wand","trautner ged wand","8c","2008-09-21","stiff grading from nineties, I was very lucky","stiff grading from nineties, I was very lucky","mega classic","redpoint","germany","Frankenjura"
"sport","Lichtjahre","Schleier Wasserfall","graue wand","8c","2008-09-14","not easy for me","not easy for me","mega classic","redpoint","austria","Innsbruck"
"sport","Mercy Street","Schleier Wasserfall","graue wand","8c","2008-09-13","two moves remained me to on-sight it","two moves remained me to on-sight it","mega classic","redpoint","austria","Innsbruck"
"sport","Love 2.0","Ewige Jagdgründe","","8c","2008-08-19","genial, 3.go","genial, 3.go","mega classic","redpoint","austria","Zillertal"
"sport","Absinth","Sparchen","","8c","2008-08-16","20m of crimping, my style","20m of crimping, my style","mega classic","onsight","austria",""
"sport","Il Piccolo Orso","Sparchen","il piccolo orso","8c","2008-08-16","incredible route, 8c/c+ in my opinion","incredible route, 8c/c+ in my opinion","mega classic","redpoint","austria",""
"sport","Das Erbe der Väter","Schleier Wasserfall","wasserfall","8c","2008-08-09","finally with right start, rain and desperate wetness, not 8c+ I think","finally with right start, rain and desperate wetness, not 8c+ I think","very good","redpoint","austria","Innsbruck"
"sport","WoGü","Rätikon","7 kirchlispitze","8c","2008-07-26","#FA                Yess! The ROUTE dedicated to BIG Wolfgang, multipitch route, L1 8c, L2 7c+, L3 8b+/c, L4 8b, L5 8b+, L6 8a+, L7 7c+, opened by Beat kammerlander from the ground and had still been waiting for redpoint, 3 days (2 days work and ascent day), so sharp, hard and technical!!! Thanks Beat, Pietro, Wolfgang!","#FA Yess! The ROUTE dedicated to BIG Wolfgang, multipitch route, L1 8c, L2 7c+, L3 8b+/c, L4 8b, L5 8b+, L6 8a+, L7 7c+, opened by Beat kammerlander from the ground and had still been waiting for redpoint, 3 days (2 days work and ascent day), so sharp, hard and technical!!! Thanks Beat, Pietro, Wolfgang!","mega classic","redpoint","unknown",""
"sport","Voie ultime 2008","Boffi","","8c","2008-06-27","#FA              
              #2go","#FA #2go","mega classic","redpoint","france","Montpellier"
"sport","Schwabbel, die Qualle","Unknown Crag","","8c","2008-06-23","10+/11-, very nice","10+/11-, very nice","mega classic","redpoint","germany","Pfalz"
"sport","Gambit","Schleier Wasserfall","hauptsektor","8c","2008-06-14","#2go               very nice route, the start of roof was a bit wet, I think it is rather hard 8c than 8c+.","#2go very nice route, the start of roof was a bit wet, I think it is rather hard 8c than 8c+.","mega classic","redpoint","austria","Innsbruck"
"sport","Das Erbe der Vater (with start in left 8b)","Schleier Wasserfall","","8c","2008-06-14","#2go               very lucky ascent, I still cannot belive how I could do it, mistake in guide - started in left 8b where is better restpoint, thus hard 8c...","#2go very lucky ascent, I still cannot belive how I could do it, mistake in guide - started in left 8b where is better restpoint, thus hard 8c...","very good","redpoint","austria","Innsbruck"
"sport","Monsterlevel","Klagemauer","klagemauer","8c","2008-04-12","crazy combination, pure endurance","crazy combination, pure endurance","very good","redpoint","germany","Frankenjura"
"sport","New Orleans Heavyweight Division","Endorama","endorama","8c","2008-04-12","finally easy!","finally easy!","very good","redpoint","germany","Frankenjura"
"sport","Popolni mrk","Osp/Misja Pec","misja pec b","8c","2008-03-16","first try after two years","first try after two years","mega classic","redpoint","slovenia",""
"sport","Deportace","Moravský kras","indie","8c","2008-03-09","#FA                painful bouldering followed by 6b climbing","#FA painful bouldering followed by 6b climbing","very good","redpoint","czech republic",""
"sport","Rollito Sharma extension","Santa Linya","cova gran","8c","2008-02-07","","","mega classic","onsight","spain","Barcelona"
"sport","Ultima Ola","Santa Linya","cova gran","8c","2008-02-07","#2go               with pinch, OS was quite near","#2go with pinch, OS was quite near","very good","redpoint","spain","Barcelona"
"sport","Digital system","Santa Linya","santa linya","8c","2008-02-05","quite solid 8c?","quite solid 8c?","mega classic","onsight","spain","Barcelona"
"sport","no war","Terradets","bruixes","8c","2008-02-03","#2go               crimpy","#2go crimpy","very good","redpoint","spain","Barcelona"
"sport","Schengen","Moravský kras","evropa","8c","2008-01-26","#FA                depens on conditions","#FA depens on conditions","very good","redpoint","czech republic",""
"sport","La Signora con la falce","Isili","urania","8c","2007-11-04","#2go               given 8c, maybe 8b+/c?","#2go given 8c, maybe 8b+/c?","mega classic","redpoint","italy","Sardinia"
"sport","Dr. Jekyll und Mr. Hyde","Bärenschlucht","baerenschlucht","8c","2007-10-20","","","very good","redpoint","germany","Frankenjura"
"sport","Odd Fellows","Pornowand","pornowand","8c","2007-09-22","#2go               40 minutes","#2go 40 minutes","very good","redpoint","germany","Frankenjura"
"sport","Bushman","Moravský kras","stare skaly","8c","2007-06-05","#FA                Very hard crux, many tries","#FA Very hard crux, many tries","very good","redpoint","czech republic",""
"sport","Superskunk","Rotenstein","rotenstein","8c","2007-05-08","","","mega classic","redpoint","germany","Frankenjura"
"sport","Kompressor","Trockauer Wand","trockauer wand","8c","2007-04-29","#2go               great","#2go great","mega classic","redpoint","germany","Frankenjura"
"sport","Charles Darwin","Moravský kras","lidomorna","8c","2007-04-18","#FA                tricky crux+8b","#FA tricky crux+8b","mega classic","redpoint","czech republic",""
"sport","Life's bitch","Bärenschlucht","","8c","2007-04-07","funny end","funny end","mega classic","redpoint","germany","Frankenjura"
"sport","Kostěj nesmrtelný","Moravský kras","lidomorna","8c","2007-03-30","8c/c+ probably, the old project","8c/c+ probably, the old project","very good","redpoint","czech republic",""
"sport","Armstrong","Unknown Crag","armstrong","8c","2007-03-18","hard for me,raining","hard for me,raining","very good","redpoint","germany","Frankenjura"
"sport","Klondike Cat","Bärenschlucht","baerenschlucht","8c","2007-03-16","everything was perfect","everything was perfect","mega classic","redpoint","germany","Frankenjura"
"sport","Pohádkové sny","Sloup","nad sloupskou jeskyni","8c","2007-02-23","","","mega classic","redpoint","czech republic",""
"sport","La Novena Puerta","Santa Linya","santa linya","8c","2007-02-16","8c/c+","8c/c+","very good","redpoint","spain","Barcelona"
"sport","Strelovod","Osp/Misja Pec","misja pec c","8c","2006-10-26","#2go               connection","#2go connection","very good","redpoint","slovenia",""
"sport","Wolfgang Gullich","Moravský kras","","8c","2006-09-25","10+/11-,2nd ascent","10+/11-,2nd ascent","very good","redpoint","czech republic",""
"sport","Výmena manzelek","Moravský kras","stare skaly","8c","2006-09-12","#FA","#FA","mega classic","redpoint","czech republic",""
"sport","Sundance Kid","Glocke","glocke","8c","2006-09-09","","","mega classic","redpoint","germany","Frankenjura"
"sport","Headcrash","Wasserstein","wasserstein","8c","2006-08-02","10+/11-,many tries","10+/11-,many tries","mega classic","redpoint","germany","Frankenjura"
"sport","Geminis","Rodellar","gran boveda","8c","2006-07-08","nice","nice","mega classic","redpoint","spain",""
"sport","Tonton Bertrand et la choco-loco","Rodellar","pared de la virgen","8c","2006-07-06","","","very good","redpoint","spain",""
"sport","Talk is cheap!","Osp/Misja Pec","misja pec a","8c","2006-03-19","not nice","not nice","average","redpoint","slovenia",""
"sport","Corrida","Osp/Misja Pec","misja pec b","8c","2006-03-18","great","great","mega classic","redpoint","slovenia",""
"sport","Osapski Pajek","Osp/Misja Pec","banje","8c","2005-10-30","#2go               nice but bit fragile","#2go nice but bit fragile","mega classic","redpoint","slovenia",""
"sport","Konec mira","Osp/Misja Pec","misja pec c","8c","2005-10-29","8c/c+","8c/c+","very good","redpoint","slovenia",""
"sport","Vizija","Osp/Misja Pec","misja pec b","8c","2005-10-27","#2go               bit sharp","#2go bit sharp","very good","redpoint","slovenia",""
"sport","Burn for You","Schneiderloch","schneiderloch","8c","2005-10-08","super,interesting moves","super,interesting moves","mega classic","redpoint","germany","Frankenjura"
"sport","Raubritter","Eldorado","eldorado","8c","2005-09-05","10+/11-","10+/11-","very good","redpoint","germany","Frankenjura"
"sport","Ronin","Zwergenschloss","zwergenschloss","8c","2005-07-24","10+/11-,acrobatic","10+/11-,acrobatic","mega classic","redpoint","germany","Frankenjura"
"sport","Wallstreet","Krottenseer Turm","krottenseer turm","8c","2005-07-21","1st 8c of the world","1st 8c of the world","mega classic","redpoint","germany","Frankenjura"
"sport","Welcome to Tijuana","Rodellar","cafe solo","8c","2005-07-01","good evening cool","good evening cool","very good","redpoint","spain",""
"sport","African headcharge","Kochel","","8c","2005-06-06","traverse,8A+Fb?","traverse,8A+Fb?","very good","redpoint","germany",""
"sport","7 pm JP chaud","Gorges du Loup","deverse","8c","2005-03-19","short","short","very good","redpoint","france","Nice"
"sport","Mascherina","Sperlonga","grotta dellarenauta","8c","2004-12-31","","","very good","redpoint","italy","Rome"
"sport","Il Maratoneta","Paklenica","","8b+","2020-07-20","really happy to have onsighted this legendary route by Manolo! One of the hardest at that time, and still hard","really happy to have onsighted this legendary route by Manolo! One of the hardest at that time, and still hard","mega classic","onsight","croatia","Zadar"
"sport","Starec in morje","Limski Kanal","krugi","8b+","2020-01-20","more of an 8b+ than 8c.","more of an 8b+ than 8c.","very good","onsight","croatia","Pazin"
"sport","Hard sun","Kompanj","beastiequeen","8b+","2020-01-19","","","mega classic","onsight","croatia",""
"sport","Sikadelia","Valle de los Cóndores","","8b+","2018-11-20","#FA","#FA","mega classic","onsight","chile",""
"sport","Bad Man","Aggro Gully","","8b+","2018-11-10","","","very good","onsight","united states","Smith Rocks (OR)"
"sport","White Wedding","Unknown Crag","","8b+","2018-11-07","","","very good","onsight","united states","Smith Rocks (OR)"
"sport","scarface","Unknown Crag","","8b+","2018-11-07","","","mega classic","onsight","united states","Smith Rocks (OR)"
"sport","Comunque dada","Volta di No","settore c","8b+","2018-10-15","hard onsight, no chalk, full sun!","hard onsight, no chalk, full sun!","very good","onsight","italy","Arco"
"sport","Fairy Ultra","Unknown Crag","schlossberg","8b+","2018-10-07","Maybe not so hard, but quite tough for onsight","Maybe not so hard, but quite tough for onsight","very good","onsight","germany","Frankenjura"
"sport","Fit Bird Direct","Echo Canyon","the coliseum","8b+","2018-07-23","most of it was onsight, but I have seen a few moves, cannot count as onsight","most of it was onsight, but I have seen a few moves, cannot count as onsight","mega classic","flash","canada",""
"sport","Angst","Acephale","","8b+","2018-07-16","such a bummer not to have onsighted this one","such a bummer not to have onsighted this one","very good","redpoint","canada","Calgary"
"sport","Ojas","Acephale","","8b+","2018-07-05","Slab! no chalk on the wall, clipping the draws","Slab! no chalk on the wall, clipping the draws","mega classic","onsight","canada","Calgary"
"sport","Leviathan","Acephale","upper wall","8b+","2018-07-05","really wet","really wet","very good","redpoint","canada","Calgary"
"sport","The Shine","Acephale","","8b+","2018-07-01","","","average","redpoint","canada","Calgary"
"sport","Rusty Nail","Herculane","vanturatoarea","8b+","2018-05-15","to finish the day, sharp but nice","to finish the day, sharp but nice","mega classic","onsight","romania",""
"sport","Taifun","Massone","pueblo","8b+","2018-02-24","#2go               Bolts are back, nice boulderproblem. Hard to say if 8b or 8b+, it was still really dirty","#2go Bolts are back, nice boulderproblem. Hard to say if 8b or 8b+, it was still really dirty","very good","redpoint","italy","Arco"
"sport","La hyene","St Léger","face sud","8b+","2018-02-16","big fight in tzhe morning humidity","big fight in tzhe morning humidity","very good","onsight","france","Avignon"
"sport","Foetus trou du cus","St Léger","","8b+","2018-02-16","4th 8b+ in a day, and if I hadn't fallen in Ousama in the last move, would have been 5th one.","4th 8b+ in a day, and if I hadn't fallen in Ousama in the last move, would have been 5th one.","mega classic","onsight","spain",""
"sport","Chipolatas et jacuzzi","St Léger","face sud","8b+","2018-02-16","very nice one","very nice one","mega classic","onsight","france","Avignon"
"sport","Les intermutants du spectacle","St Léger","face est","8b+","2018-02-16","","","very good","onsight","france","Avignon"
"sport","La trav vers l'étrave","St Léger","praniania","8b+","2018-02-03","mythique!!","mythique!!","mega classic","onsight","france","Avignon"
"sport","Ultra Kreuz","Bismantova","","8b+","2018-01-22","supposedly 8b+ now with all the broken holds? dont know... Basically onsight, I had known the lower part","supposedly 8b+ now with all the broken holds? dont know... Basically onsight, I had known the lower part","very good","redpoint","italy",""
"sport","K Rock radio station","Bismantova","gare nuove","8b+","2018-01-22","#2go               some more broken holds, upper end 8b+?","#2go some more broken holds, upper end 8b+?","very good","redpoint","italy",""
"sport","Piccoli Gesti","Sperlonga","grotta dell arenauta","8b+","2017-12-20","","","mega classic","redpoint","italy","Rome"
"sport","Invidia","Sperlonga","grotta dell arenauta","8b+","2017-12-20","Amazing route","Amazing route","mega classic","redpoint","italy","Rome"
"sport","Viaggio Infinito","Sperlonga","grotta dellarenauta","8b+","2017-12-17","Retroonsight","Retroonsight","mega classic","redpoint","italy","Rome"
"sport","Nachoss","Flatanger","hanshallaren","8b+","2017-09-16","#FA              
              #2go
              start like Litt pa Kanten (which is broken now, got a bit harder for sure) and then straight up. A candidate for the worst route in the cave. Only 3 projects left in the cave!","#FA #2go start like Litt pa Kanten (which is broken now, got a bit harder for sure) and then straight up. A candidate for the worst route in the cave. Only 3 projects left in the cave!","average","redpoint","norway",""
"sport","Neo","Granitgrottan","","8b+","2017-08-09","kneebar trickery","kneebar trickery","very good","onsight","sweden",""
"sport","The Angry Inch","Zwergenschloss","zwergenschloss","8b+","2017-07-03","retroonsight","retroonsight","mega classic","redpoint","germany","Frankenjura"
"sport","Zentrifuge","Zwergenschloss","zwergenschloss","8b+","2017-07-03","partly onsight","partly onsight","average","redpoint","germany","Frankenjura"
"sport","Ich will im Beifall untergehen","Unknown Crag","","8b+","2017-07-03","","","very good","redpoint","germany","Frankenjura"
"sport","Grandslam (after break)","Bärenschlucht","","8b+","2017-07-02","very hard to grade, but probably not 8c as I did it with no chalk at all on the wall","very hard to grade, but probably not 8c as I did it with no chalk at all on the wall","average","onsight","germany","Frankenjura"
"sport","Drive by Shooting","Bärenschlucht","baerenschlucht","8b+","2017-07-02","nemesis route from 12 yrs ago","nemesis route from 12 yrs ago","very good","redpoint","germany","Frankenjura"
"sport","In the Middle of Nowhere","Bärenschlucht","baerenschlucht","8b+","2017-07-02","I do not think it is 8c, regular 8b+ to me.","I do not think it is 8c, regular 8b+ to me.","very good","onsight","germany","Frankenjura"
"sport","Desaster","Bärenschlucht","baerenschlucht","8b+","2017-07-02","retroonsight","retroonsight","mega classic","redpoint","germany","Frankenjura"
"sport","N.N.","Unknown Crag","arco","8b+","2017-05-31","after broken hold?","after broken hold?","very good","redpoint","italy","Arco"
"sport","II fuggitivo","Unknown Crag","arco","8b+","2017-05-31","#2go               training","#2go training","very good","redpoint","italy","Arco"
"sport","Aurora","Laghel","laghel","8b+","2017-04-29","#FA                1st go","#FA 1st go","very good","redpoint","italy","Arco"
"sport","Ubrecena diagonala","Alternativna stena","","8b+","2017-03-25","#FA","#FA","very good","redpoint","slovakia",""
"sport","La gouverne mentale","St Léger","face ouest","8b+","2017-03-19","Finally some wind and better conditions","Finally some wind and better conditions","mega classic","onsight","france","Avignon"
"sport","Le nabab","St Léger","face est","8b+","2017-03-19","","","mega classic","onsight","france","Avignon"
"sport","calimba de lluna","Sadernes","","8b+","2017-03-18","","","very good","onsight","spain","Barcelona"
"sport","Crimptonite","Oliana","contrafort de rumbau","8b+","2017-02-10","Pity it does not get more attention","Pity it does not get more attention","mega classic","onsight","spain","Barcelona"
"sport","ultimate doom","Castillon","","8b+","2016-12-07","Dec 19","Dec 19","average","redpoint","france","Nice"
"sport","Lolita","Jailhouse","","8b+","2016-10-15","hard to onsight, pretty glad to do it. Kneebar intensive. former 8c","hard to onsight, pretty glad to do it. Kneebar intensive. former 8c","mega classic","onsight","united states",""
"sport","Trümmelbach","Gimmelwald","","8b+","2016-10-03","","","mega classic","onsight","switzerland","Interlaken"
"sport","hexenküche","Gimmelwald","","8b+","2016-07-20","","","mega classic","onsight","switzerland","Interlaken"
"sport","Stop sika","Rawyl","m12","8b+","2016-07-17","amazing route, but lets be honest and say this is no 8c","amazing route, but lets be honest and say this is no 8c","mega classic","onsight","switzerland","Sion/SW"
"sport","Paradis artificiel","Rawyl","paradis","8b+","2016-07-16","not the real 8c, let's admit it.","not the real 8c, let's admit it.","mega classic","onsight","switzerland","Sion/SW"
"sport","Crack the Back","Flatanger","glasoya","8b+","2016-06-12","probably not an 8c","probably not an 8c","mega classic","onsight","norway",""
"sport","Froskekongen","Flatanger","glasoyfjellet","8b+","2016-06-12","","","very good","onsight","norway",""
"sport","Nanuk","Falesia dei Ciclopi","","8b+","2016-05-14","absolutely superb! a lot of potential in this crag. For very hard routes too. Thank you Rolando Larcher!","absolutely superb! a lot of potential in this crag. For very hard routes too. Thank you Rolando Larcher!","mega classic","onsight","italy",""
"sport","Horror vacui L1+L2","Falesia dei Ciclopi","","8b+","2016-05-14","#FA                first two pitches together.","#FA first two pitches together.","mega classic","onsight","italy",""
"sport","Peyotero","Falesia dei Ciclopi","","8b+","2016-05-14","#FA","#FA","mega classic","redpoint","italy",""
"sport","Vama","Unknown Crag","","8b+","2016-05-08","#FA              
              #2go
              Have no clue about grade. Felt hard that humid day","#FA #2go Have no clue about grade. Felt hard that humid day","very good","redpoint","italy","San Vito lo Capo"
"sport","Schwarzbier","Moravský kras","henryho","8b+","2016-05-01","#FA","#FA","very good","redpoint","czech republic",""
"sport","N.N.","Sadernes","","8b+","2016-02-21","#2go               to the right of Brujo","#2go to the right of Brujo","very good","redpoint","spain","Barcelona"
"sport","Baltzolita","Baltzola","","8b+","2015-12-14","#2go","#2go","","redpoint","spain","Bilbao"
"sport","Mimikry","Srbsko","","8b+","2015-10-11","new sector that has just been opened. Overhangs in CZ!","new sector that has just been opened. Overhangs in CZ!","mega classic","onsight","czech republic",""
"sport","La Conessione","Ceredo","","8b+","2015-09-09","1st go, Anima mundi part was onsight","1st go, Anima mundi part was onsight","mega classic","redpoint","italy","Verona"
"sport","L'Eremita","Padaro","a corazon","8b+","2015-09-06","#FA                New amazing route bolted by Paolo Benvenuti to the left of En Horabuena. Could be 8b+,i don't know.","#FA New amazing route bolted by Paolo Benvenuti to the left of En Horabuena. Could be 8b+,i don't know.","mega classic","onsight","italy","Arco"
"sport","Tro på mirakler","Hell","mirakelveggen","8b+","2015-08-31","","","mega classic","redpoint","norway",""
"sport","Kaj ti je deklica?","Osp/Misja Pec","misja pec b","8b+","2015-04-26","fell in the onsight many years ago, now didn't want touch a sharp spike due to huge splitter on my thumb and all of the sudden I was falling...","fell in the onsight many years ago, now didn't want touch a sharp spike due to huge splitter on my thumb and all of the sudden I was falling...","mega classic","redpoint","slovenia",""
