"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Stoney Road","Alter Freund & Hungenberger Wand","hungenberger wand","8b","2018-07-08","#2go               Beautiful","#2go Beautiful","mega classic","redpoint","germany","Frankenjura"
"sport","Red Carpet","Breitenbrunn","","8b","2018-07-07","#2go               Strange and technical","#2go Strange and technical","very good","redpoint","germany","Frankenjura"
"sport","Härte 10","Galawand","galawand","8b","2018-06-20","#2go               Not the hardest 8b but definitely one of the best in Frankenjura!","#2go Not the hardest 8b but definitely one of the best in Frankenjura!","mega classic","redpoint","germany","Frankenjura"
"sport","Fat or seduction","Mollans","baume","8b","2018-05-28","4th go, so beautiful!","4th go, so beautiful!","mega classic","redpoint","france",""
"sport","Classe croute","Mollans","classe croute","8b","2018-05-20","#2go               Very nice!","#2go Very nice!","mega classic","redpoint","france",""
"sport","Fraternité","Unknown Crag","zwei brueder","8b","2018-05-10","#2go               Typical Krotti style, very nice!","#2go Typical Krotti style, very nice!","mega classic","redpoint","germany","Frankenjura"
"sport","Ohne wenn und aber","Mader Ged.-Wand","mader ged wand","8b","2018-05-05","3rd go","3rd go","mega classic","redpoint","germany","Frankenjura"
"sport","Siphon","Kleiner Spitzenstein & Hängender Block","haengender block","8b","2018-04-14","First try in my second session. Hard and pumpy classic, good footwork required! Slowly the endurance comes back!","First try in my second session. Hard and pumpy classic, good footwork required! Slowly the endurance comes back!","mega classic","redpoint","germany","Frankenjura"
"sport","Wo die wilden Kerle wohnen","Kochel","rockywand","8b","2018-03-25","#2go               Very nice","#2go Very nice","mega classic","redpoint","germany",""
"sport","Snatch away","Holzgauer Wand","","8b","2017-10-21","","","mega classic","redpoint","germany","Frankenjura"
"sport","Sunblocker","Solarium","solarium","8b","2017-10-15","#2go               8a+/b","#2go 8a+/b","mega classic","redpoint","germany","Frankenjura"
"sport","Bitka s stalaktiti","Osp/Misja Pec","pajkova streha","8b","2017-09-03","#2go               50m endurance horror. Never been so pumped...","#2go 50m endurance horror. Never been so pumped...","mega classic","redpoint","slovenia",""
"sport","Silmarillion","Ewige Jagdgründe","","8b","2017-08-27","Third go this year. Everything feels so hard in Zillertal...","Third go this year. Everything feels so hard in Zillertal...","mega classic","redpoint","austria","Zillertal"
"sport","Odysseus","Nassereith","goetterwandl","8b","2017-08-22","Not as good for onsighting as I thought...","Not as good for onsighting as I thought...","mega classic","redpoint","austria","Innsbruck"
"sport","Fortuna","Nassereith","goetterwandl","8b","2017-08-19","Third go! Amazing one!","Third go! Amazing one!","mega classic","redpoint","austria","Innsbruck"
"sport","Monster Magnet","Obere Schlossbergwand","linker teil","8b","2017-08-15","Should have been second go, but slipped off the biggest foothold of the route^^ So nice!","Should have been second go, but slipped off the biggest foothold of the route^^ So nice!","mega classic","redpoint","germany","Frankenjura"
"sport","Nashville Pussy","Rolandfels","rolandfels","8b","2017-08-13","#2go               So nice!","#2go So nice!","mega classic","redpoint","germany","Frankenjura"
"sport","Respektlos","Rolandfels","rolandfels","8b","2017-08-12","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Kelu","Rolandfels","rolandfels","8b","2017-08-12","Second go after a few years.","Second go after a few years.","mega classic","redpoint","germany","Frankenjura"
"sport","Destiller","Brückenwand","brueckenwand","8b","2017-08-06","Third go. So fucking hard! Has nothing to do with 8a+...","Third go. So fucking hard! Has nothing to do with 8a+...","mega classic","redpoint","germany","Frankenjura"
"sport","Ab durch die Decke","Marientaler Wände","marientaler waende rechte wand","8b","2017-07-15","#2go               8a+/b","#2go 8a+/b","very good","redpoint","germany","Frankenjura"
"sport","Mit stählerner Faust","Kolosseum","kolosseum","8b","2017-07-05","Bad conditions... felt really hard!","Bad conditions... felt really hard!","mega classic","redpoint","germany","Frankenjura"
"sport","Delicate News","Zwergenschloss","zwergenschloss","8b","2017-07-01","Happy that I finally did my nemesis route! Needed some hard beta because I was to short for the easiest one...","Happy that I finally did my nemesis route! Needed some hard beta because I was to short for the easiest one...","mega classic","redpoint","germany","Frankenjura"
"sport","Kap der Angst","Zerplatztes Alien","zerplatztes alien","8b","2017-06-23","#2go               Nice traverse at the beginning, good roof at the end! Quite pumped!","#2go Nice traverse at the beginning, good roof at the end! Quite pumped!","mega classic","redpoint","germany","Frankenjura"
"sport","Kombinatorik","Trockauer Wand","","8b","2017-06-15","8a+/b. Logical and great combination!","8a+/b. Logical and great combination!","mega classic","flash","germany","Frankenjura"
"sport","Feuerball","Kuhkirchner Wand","kuhkirchner wand","8b","2017-06-05","Nice climbing. Too many tries...","Nice climbing. Too many tries...","mega classic","redpoint","germany","Frankenjura"
"sport","Neun Leben","Trautner Ged.-Wand","trautner ged wand","8b","2017-05-21","#2go               Rarely repeated, but great moves! Needs to be done more often!","#2go Rarely repeated, but great moves! Needs to be done more often!","mega classic","redpoint","germany","Frankenjura"
"sport","Schnulleralarm","Pornowand","pornowand","8b","2017-05-14","#2go               Classic!","#2go Classic!","mega classic","redpoint","germany","Frankenjura"
"sport","Subway","Bärenschlucht","baerenschlucht links der strasse","8b","2017-05-09","Classic. Too many tries..","Classic. Too many tries..","mega classic","redpoint","germany","Frankenjura"
"sport","The Dragon","Unknown Crag","dooser welle","8b","2017-05-07","Good boulder problem!","Good boulder problem!","very good","redpoint","germany","Frankenjura"
"sport","Stradivari","Jungfernriss","jungfernriss","8b","2017-04-30","#2go               What an amazing and pumpy classic! Felt exactly as hard as ""Land of Confusion""!","#2go What an amazing and pumpy classic! Felt exactly as hard as ""Land of Confusion""!","mega classic","redpoint","germany","Frankenjura"
"sport","Boiling Point","Maximilianswand","","8b","2017-04-29","Powerful","Powerful","very good","redpoint","germany","Frankenjura"
"sport","Nightmare","Eldorado","eldorado","8b","2017-04-21","Love it!","Love it!","mega classic","redpoint","germany","Frankenjura"
"sport","Thumbs Up!","Fuchsloch","fuchsloch","8b","2017-04-14","#2go               Sketchy slab climbing!","#2go Sketchy slab climbing!","very good","redpoint","germany","Frankenjura"
"sport","Odins Tafel","Schlaraffenland","","8b","2017-04-09","Classic","Classic","mega classic","redpoint","germany","Frankenjura"
"sport","Microchips direkt","Burg Rabenstein","burg rabenstein","8b","2017-03-09","#2go               8a+/b. Good and technical edge moves!","#2go 8a+/b. Good and technical edge moves!","mega classic","redpoint","germany","Frankenjura"
"sport","Grandmaster Flash","Burg Rabenstein","burg rabenstein","8b","2017-03-09","#2go               Close onsight go. Powerful boulder problem!","#2go Close onsight go. Powerful boulder problem!","very good","redpoint","germany","Frankenjura"
"sport","Don Oelze","Zwergenschloss","zwergenschloss","8b","2017-03-03","8a+/b","8a+/b","very good","flash","germany","Frankenjura"
"sport","El ball del triceps","Unknown Crag","","8b","2016-12-28","Good endurance route! Felt really weak...","Good endurance route! Felt really weak...","mega classic","redpoint","spain","Margalef"
"sport","El representante","Chulilla","el algarrobo","8b","2016-10-31","#2go               Nice slabby and crimpy climb!","#2go Nice slabby and crimpy climb!","mega classic","redpoint","spain",""
"sport","Triebwerke","Bärenschlucht","baerenschlucht","8b","2016-10-23","#FA                Good endurance climbing. Same end as ""Elchkuh"". Hope it gets cleaner more and more!","#FA Good endurance climbing. Same end as ""Elchkuh"". Hope it gets cleaner more and more!","mega classic","redpoint","germany","Frankenjura"
"sport","Tennessee","Gorges Du Tarn","tennessee","8b","2016-08-11","Wonderful line, great moves, amazing view - one of the best I know!!! Felt more like 8b+...","Wonderful line, great moves, amazing view - one of the best I know!!! Felt more like 8b+...","mega classic","redpoint","france",""
"sport","Still Alive","Schiefer Tod","schiefer tod","8b","2016-07-02","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Drecksteil","Sprungstein","sprungstein","8b","2016-06-25","#2go               Classic","#2go Classic","mega classic","redpoint","germany","Frankenjura"
"sport","Mikrokosmos","Geheimbund","geheimbund","8b","2016-05-22","Sketchy send. Good slab climbing","Sketchy send. Good slab climbing","mega classic","redpoint","germany","Frankenjura"
"sport","Plan B","Zwergenschloss","zwergenschloss","8b","2016-04-02","Classic. Flash go was so close!","Classic. Flash go was so close!","mega classic","redpoint","germany","Frankenjura"
"sport","mrtvaski ples","Osp/Misja Pec","misja pec b","8b","2016-03-24","Artificial pockets... but good moves.","Artificial pockets... but good moves.","very good","flash","slovenia",""
"sport","Sreča vrtnice","Osp/Misja Pec","misja pec b","8b","2016-03-22","Beautiful!","Beautiful!","mega classic","redpoint","slovenia",""
"sport","Cool your foot man","Schleier Wasserfall","white winds","8b","2015-12-29","#2go","#2go","very good","redpoint","austria","Innsbruck"
"sport","Aroma del Sol","Waischenfelder Turm","waischenfelder turm","8b","2015-11-04","#2go               Nice for winter! Sunny edge with crimpy moves.","#2go Nice for winter! Sunny edge with crimpy moves.","mega classic","redpoint","germany","Frankenjura"
"sport","Sodom","Neumühle","neumu%CC%88hle","8b","2015-10-11","#2go               Good combination!","#2go Good combination!","mega classic","redpoint","germany","Frankenjura"
"sport","Hänsel ohne Gretel","Holzgauer Wand","","8b","2015-10-04","Classic","Classic","mega classic","redpoint","germany","Frankenjura"
"sport","N.N.","Unknown Crag","kroegelsteiner wand","8b","2015-09-25","8a+/b. More like 8a+ (or even 8a?)","8a+/b. More like 8a+ (or even 8a?)","very good","redpoint","germany","Frankenjura"
"sport","Pepper Line","Erboristeria","","8b","2015-08-21","So great! Pumpy tufa climbing first, then amazing crux on crimps with final runout. 40m!","So great! Pumpy tufa climbing first, then amazing crux on crimps with final runout. 40m!","mega classic","redpoint","italy","Albenga"
"sport","Morlock-Schocker","Schlaraffenland","","8b","2015-07-25","Good moves! Bouldery...","Good moves! Bouldery...","mega classic","redpoint","germany","Frankenjura"
"sport","Fiese Luise","Luisenwand","","8b","2015-07-04","#2go               Hard slab - sketchy send!","#2go Hard slab - sketchy send!","mega classic","redpoint","germany","Frankenjura"
"sport","Minotaurus","Bärenschlucht","baerenschlucht","8b","2015-06-27","Feels as hard as ""Desaster""!","Feels as hard as ""Desaster""!","very good","redpoint","germany","Frankenjura"
"sport","Ballermann","Mühlwand (Beach)","muehlwand beach","8b","2015-06-21","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Riesenslalom direkt","Püttlacher Wand","pu%CC%88ttlacher wand linker mittlerer teil","8b","2015-06-19","Great line!","Great line!","mega classic","redpoint","germany","Frankenjura"
"sport","Black Flag","Grundfels","grundfels","8b","2015-06-07","First real 8b! Pumpy!","First real 8b! Pumpy!","mega classic","redpoint","germany","Frankenjura"
"sport","Tiro","Amphitheater","","8a+","2020-09-27","","","mega classic","flash","germany","Frankenjura"
"sport","Herbstweg","Ziegenfelder Wände","ziegenfelder waende","8a+","2020-09-17","Retroflash, quite hard for the smaller","Retroflash, quite hard for the smaller","classic","redpoint","germany","Frankenjura"
"sport","La sueur du soleil","Tournoux","","8a+","2020-08-20","Pure fun","Pure fun","mega classic","onsight","france",""
"sport","Loups hurlants","Tournoux","sector 5","8a+","2020-08-17","","","mega classic","flash","france",""
"sport","Beauté de chine","Tournoux","sector 5","8a+","2020-08-17","","","mega classic","flash","france",""
"sport","Encore","Céüse","demi lune c8b9e","8a+","2020-08-11","","","mega classic","onsight","france","Provence"
"sport","Queue de rat L2","Céüse","berlin","8a+","2020-08-05","#2go               Best route in Ceuse, just perfect","#2go Best route in Ceuse, just perfect","mega classic","redpoint","france","Provence"
"sport","Monnaie de singe","Céüse","berlin","8a+","2020-08-05","Battle","Battle","mega classic","onsight","france","Provence"
"sport","Rat man","Céüse","berlin","8a+","2020-07-31","#2go               Close flash","#2go Close flash","mega classic","redpoint","france","Provence"
"sport","La femme fontaine","Céüse","demie lune","8a+","2020-07-28","8a+/b","8a+/b","mega classic","redpoint","france","Provence"
"sport","Sueurs froides","Céüse","demi lune c8b9e","8a+","2020-07-24","#2go               Should've flashed, checked the crux move once and directly went from the ground again","#2go Should've flashed, checked the crux move once and directly went from the ground again","mega classic","redpoint","france","Provence"
"sport","Le poinçonneur des lilas","Céüse","demi lune c8b9e","8a+","2020-07-22","Nasty boulder in the middle","Nasty boulder in the middle","very good","redpoint","france","Provence"
"sport","Face de rat","Céüse","face de rat","8a+","2020-07-22","Best 8a+ ever, crazy good","Best 8a+ ever, crazy good","mega classic","onsight","france","Provence"
"sport","Dolce Vita","Céüse","berlin","8a+","2020-07-18","","","mega classic","redpoint","france","Provence"
"sport","Nordschleife","Venushügel","venushu%CC%88gel","8a+","2020-07-10","Nice","Nice","classic","onsight","germany","Frankenjura"
"sport","Supersonic","Freienfels","freienfels","8a+","2020-07-10","#2go               Painful","#2go Painful","very good","redpoint","germany","Frankenjura"
"sport","5000 für ein Hallelulja","Dohlenstein","dohlenstein","8a+","2020-07-09","#2go               8a+/b, maximum fun climbing","#2go 8a+/b, maximum fun climbing","mega classic","redpoint","germany","Frankenjura"
"sport","Wish you were here","Mader Ged.-Wand","mader ged wand","8a+","2020-07-07","Fucking hard, painful crimps","Fucking hard, painful crimps","classic","redpoint","germany","Frankenjura"
"sport","Osho","Unknown Crag","schwalbenloch","8a+","2020-07-02","So good","So good","mega classic","onsight","germany","Frankenjura"
"sport","Little Big Horn","Marientaler Wände","marientaler waende rechte wand","8a+","2020-06-30","High fun factor","High fun factor","classic","redpoint","germany","Frankenjura"
"sport","Ruptur","Marientaler Wände","marientaler waende linke wand","8a+","2020-06-30","","","mega classic","redpoint","germany","Frankenjura"
"sport","Vergeben & Vergessen","Burg Rabenstein","burg rabenstein","8a+","2020-06-14","#FA              
              #2go
              Forgotten direct exit of ""Rezession"". Hopefully i'll be forgiven for doin the FA","#FA #2go Forgotten direct exit of ""Rezession"". Hopefully i'll be forgiven for doin the FA","classic","redpoint","germany","Frankenjura"
"sport","Six Feet Under","Schiefer Tod","schiefer tod","8a+","2020-06-07","Very nice!","Very nice!","mega classic","flash","germany","Frankenjura"
"sport","Der kleine Prinz","Altmühltal","kastlwand","8a+","2020-06-03","Glad I wasn't ripped by Marietta Uhden","Glad I wasn't ripped by Marietta Uhden","mega classic","onsight","germany",""
"sport","Donnerkiesel","Kaitersberg","pfarrstuhl","8a+","2020-05-28","Funky beta","Funky beta","classic","flash","germany",""
"sport","Twinheaded Monsterchild","Holzgauer Wand","","8a+","2020-05-26","Pumpy","Pumpy","classic","redpoint","germany","Frankenjura"
"sport","Massada","Pölze","poelze","8a+","2020-05-19","#2go               One fuckin hard move, also not really easy before and afterwards","#2go One fuckin hard move, also not really easy before and afterwards","mega classic","redpoint","germany","Frankenjura"
"sport","Adrenalin","Burggruber Block","burggruber block","8a+","2020-05-15","#2go               Quite safe with a few rocks, just checked out once in toprope, then did it directly! All time fav!","#2go Quite safe with a few rocks, just checked out once in toprope, then did it directly! All time fav!","mega classic","redpoint","germany","Frankenjura"
"sport","Technical Ecstasy","Wallfahrt & Eliade","eliade","8a+","2020-05-03","Nice two move boulder problem","Nice two move boulder problem","mega classic","redpoint","germany","Frankenjura"
"sport","Kleine Mistviecher","Hetzendorfer Wand","hetzendorfer wand","8a+","2020-04-26","","","average","redpoint","germany","Frankenjura"
"sport","Misery","Wasserstein","wasserstein","8a+","2020-04-25","Funky feet first beta","Funky feet first beta","very good","redpoint","germany","Frankenjura"
"sport","Ozon","Universum","universum","8a+","2020-04-22","#2go               Surprisingly nice","#2go Surprisingly nice","mega classic","redpoint","germany","Frankenjura"
"sport","Bad Brain","Maximilianswand","","8a+","2020-03-27","Easier than expected","Easier than expected","very good","flash","germany","Frankenjura"
"sport","Mr. Brightside","Burg Rabenstein","burg rabenstein","8a+","2020-03-18","#2go               Nice lower part followed by ugly boulder problem","#2go Nice lower part followed by ugly boulder problem","average","redpoint","germany","Frankenjura"
"sport","Braguetasso","Espadelles","","8a+","2019-12-21","Very close","Very close","mega classic","onsight","spain","Margalef"
"sport","Camino a la perdición","Espadelles","","8a+","2019-12-21","Nais ah?","Nais ah?","mega classic","onsight","spain","Margalef"
"sport","Absolut","Laboratori","","8a+","2019-12-17","One move, so niece","One move, so niece","mega classic","redpoint","spain","Margalef"
"sport","Cop de cigala","L'olla","","8a+","2019-11-22","Nice warmup","Nice warmup","mega classic","onsight","spain","Siurana"
"sport","La cara que no miente","L'olla","","8a+","2019-11-21","Agressive tufa slapping","Agressive tufa slapping","mega classic","flash","spain","Siurana"
"sport","L'anarkoreta","Cova Soleiada","","8a+","2019-11-16","The easiest of the 3 8a+ here","The easiest of the 3 8a+ here","mega classic","onsight","spain","Margalef"
"sport","Via del marc","Cova Soleiada","","8a+","2019-11-16","Cova S. 8a+ onsight trilogy finished","Cova S. 8a+ onsight trilogy finished","mega classic","onsight","spain","Margalef"
"sport","Toni Kaneloni","Espadelles","","8a+","2019-11-15","So fuckin good","So fuckin good","mega classic","onsight","spain","Margalef"
"sport","La Guitarra","Finestra","","8a+","2019-11-12","","","very good","onsight","spain","Margalef"
"sport","Sativa","Margalef","blocs","8a+","2019-11-11","#FA                Bolted by Chaiya G.","#FA Bolted by Chaiya G.","mega classic","redpoint","spain","Barcelona"
"sport","Milhomes","Cingles del torroner","","8a+","2019-11-06","","","mega classic","flash","spain","Margalef"
"sport","El mañaneo","Finestra","","8a+","2019-11-04","One of the best in this sector","One of the best in this sector","mega classic","redpoint","spain","Margalef"
"sport","Esau directa","Cova Soleiada","","8a+","2019-10-20","Fuckin pumped, lots of mistakes, still somehow made my way up^^","Fuckin pumped, lots of mistakes, still somehow made my way up^^","mega classic","onsight","spain","Margalef"
"sport","Cubata chupito 3 euros","Finestra","","8a+","2019-10-17","Thx Simon for nearly perfect beta","Thx Simon for nearly perfect beta","mega classic","flash","spain","Margalef"
"sport","L'arcadevicen","Racó de la Coma Closa","","8a+","2019-10-15","","","mega classic","flash","spain","Margalef"
"sport","El Fustigador","Finestra","","8a+","2019-10-05","Pocket heaven","Pocket heaven","mega classic","onsight","spain","Margalef"
"sport","Privée de sortie","Mollans","gros devers","8a+","2019-09-30","3rd go","3rd go","mega classic","redpoint","france",""
"sport","Freunde der Blasmusik","Unknown Crag","unterer sonnwendstein 6b771","8a+","2019-09-15","Nearly os but fucked it up on the last move","Nearly os but fucked it up on the last move","mega classic","redpoint","germany","Frankenjura"
"sport","Polymorphie","Plankenstein","plankenstein","8a+","2019-09-15","After a few years","After a few years","mega classic","redpoint","germany","Frankenjura"
"sport","The Face","Altmühltal","schnellneckkopf","8a+","2019-09-01","#2go               THE classic","#2go THE classic","mega classic","redpoint","germany",""
"sport","Paul Kalkbrenner","Illafels","frankenjura","8a+","2019-08-26","a+/b","a+/b","very good","redpoint","germany","Frankenjura"
"sport","Augsburger Puppenkiste direkt","Hängender Stein","","8a+","2019-08-25","#FA                Combi madness","#FA Combi madness","mega classic","redpoint","germany","Frankenjura"
"sport","La rotule","Entraygues","la cour des grands","8a+","2019-08-17","#2go               Kneebar madness","#2go Kneebar madness","mega classic","redpoint","france","Montpellier"
"sport","Entre les règles","Entraygues","la cour des grands","8a+","2019-08-17","#2go               Very good, close flash","#2go Very good, close flash","mega classic","redpoint","france","Montpellier"
"sport","en un come back douteux","Ailefroide","face bouc d3349","8a+","2019-08-12","Amazing","Amazing","mega classic","onsight","france","Grenoble"
"sport","Les fourches caudines","Entraygues","la cour des grands","8a+","2019-08-08","#2go               Beautiful","#2go Beautiful","mega classic","redpoint","france","Montpellier"
"sport","Mindwarp","Trierer Wand","trierer wand","8a+","2019-07-23","Perfect rock. 8a???","Perfect rock. 8a???","mega classic","redpoint","germany","Frankenjura"
"sport","Cat Trap","Hängender Stein","","8a+","2019-07-21","Nice linkup","Nice linkup","mega classic","redpoint","germany","Frankenjura"
"sport","Mulholland Drive","Holzgauer Wand","","8a+","2019-07-13","First go, way better than expected","First go, way better than expected","mega classic","redpoint","germany","Frankenjura"
"sport","Hobo","Schlaraffenland","","8a+","2019-07-11","Spicy boulder and beautiful upper part","Spicy boulder and beautiful upper part","mega classic","redpoint","germany","Frankenjura"
"sport","Berlin Calling","Illafels","illafels","8a+","2019-06-30","First go after DT","First go after DT","mega classic","redpoint","germany","Frankenjura"
"sport","Wallfahrt","Wallfahrt & Eliade","wallfahrt","8a+","2019-06-13","8a+/b Perfect rock, perfect moves","8a+/b Perfect rock, perfect moves","mega classic","onsight","germany","Frankenjura"
"sport","Prawda","Gerüchteküche","geru%CC%88chteku%CC%88che","8a+","2019-06-10","Took me some time to figure out","Took me some time to figure out","very good","redpoint","germany","Frankenjura"
"sport","We are Family","Power","power","8a+","2019-05-15","Surprisingly good, fell in flash on the first move, then did it directly","Surprisingly good, fell in flash on the first move, then did it directly","mega classic","redpoint","germany","Frankenjura"
"sport","Lancelot","Holzgauer Wand","","8a+","2019-05-12","Very nice","Very nice","mega classic","redpoint","germany","Frankenjura"
"sport","Softschocker","Schlaraffenland","","8a+","2019-05-01","Very nice, actually as good as Morlock, nearly first go","Very nice, actually as good as Morlock, nearly first go","mega classic","redpoint","germany","Frankenjura"
"sport","Triple-eyed Zombie Cat","Holzgauer Wand","","8a+","2019-04-22","Basically flash, but knew the upper part from Nikita, very nice!","Basically flash, but knew the upper part from Nikita, very nice!","mega classic","redpoint","germany","Frankenjura"
"sport","T-Rex","Schlaraffenland","","8a+","2019-04-14","Raw power move","Raw power move","mega classic","redpoint","germany","Frankenjura"
"sport","Higgs Boson","Osterloch","suedseite","8a+","2019-03-31","Felt impossible first, then did it with super aggressive two-finger-crimp and dyno beta, could be harder","Felt impossible first, then did it with super aggressive two-finger-crimp and dyno beta, could be harder","mega classic","redpoint","germany","Frankenjura"
"sport","Technik, die begeistert","Osterloch","suedseite","8a+","2019-03-31","#2go               Fell on the last move in flash go","#2go Fell on the last move in flash go","very good","redpoint","germany","Frankenjura"
"sport","Wolkenbruch","Wolkensteiner Wand","wolkensteiner wand","8a+","2018-12-22","Felt not like 8b although everything except the crux was wet^^ on the regular far left way I wasn't able to clip the last bolt, so quite scary as well...","Felt not like 8b although everything except the crux was wet^^ on the regular far left way I wasn't able to clip the last bolt, so quite scary as well...","very good","redpoint","germany","Frankenjura"
"sport","Thriller","Schüttersmühler Wand","schu%CC%88ttersmu%CC%88hler wand","8a+","2018-11-18","#2go               Nasty classic crack climbing, perfect with friend #2","#2go Nasty classic crack climbing, perfect with friend #2","mega classic","redpoint","germany","Frankenjura"
"sport","Sumo Division","Hanni Kirschbaum Ged.-Wand","hanni kirschbaum ged wand","8a+","2018-11-16","Untypical climbing with good moves","Untypical climbing with good moves","mega classic","redpoint","germany","Frankenjura"
"sport","Sisyphos","Bärenschlucht","baerenschlucht","8a+","2018-10-27","Nice one, now it's clean again! Painful fingerjam at the crux...","Nice one, now it's clean again! Painful fingerjam at the crux...","mega classic","redpoint","germany","Frankenjura"
"sport","Westside Story","Rabenfels","rabenfels","8a+","2018-10-19","Super hard, did the upper part seperately starting from the big no-hand ledge in the middle of the route... cool bouldery sequences!","Super hard, did the upper part seperately starting from the big no-hand ledge in the middle of the route... cool bouldery sequences!","mega classic","redpoint","germany","Frankenjura"
"sport","Metamorphose","Vergessene Welt","","8a+","2018-10-07","#2go               Such a nice route","#2go Such a nice route","mega classic","redpoint","germany","Frankenjura"
"sport","Silberhaar","Luisenwand","","8a+","2018-09-29","#2go               Amazing route, don't know why nobody does this...","#2go Amazing route, don't know why nobody does this...","mega classic","redpoint","germany","Frankenjura"
"sport","Die Kante","Rotenstein","rotenstein","8a+","2018-09-10","#2go               Too much days in a row, so tired","#2go Too much days in a row, so tired","mega classic","redpoint","germany","Frankenjura"
"sport","Rüpelpower","Ringlerwand","ringlerwand","8a+","2018-09-06","Felt not so easy... missed the mono a couple of times...","Felt not so easy... missed the mono a couple of times...","very good","redpoint","germany","Frankenjura"
"sport","Soulstrip","Maltatal","kolosseum","8a+","2018-08-25","#2go               Nice bouldery, bad conditions","#2go Nice bouldery, bad conditions","mega classic","redpoint","austria","Villach"
"sport","Rock Wrestling","Heinrichsgrotte","heinrichsgrotte","8a+","2018-08-05","Second go after a few years, one of the best","Second go after a few years, one of the best","mega classic","redpoint","germany","Frankenjura"
"sport","W. P. C.","Trockauer Wand","trockauer wand","8a+","2018-08-04","#2go               Very nice, missed the right beta first","#2go Very nice, missed the right beta first","mega classic","redpoint","germany","Frankenjura"
"sport","Optifast","Sonnwendwand","sonnwendwand","8a+","2018-07-18","#2go               After breakout, very nice one","#2go After breakout, very nice one","mega classic","redpoint","germany","Frankenjura"
"sport","Punk gibt's nicht umsonst","Projektwand","projektwand","8a+","2018-07-15","#2go               Nice little wall with perfect pockets, close os go","#2go Nice little wall with perfect pockets, close os go","mega classic","redpoint","germany","Frankenjura"
"sport","Honk","Jungfernriss","jungfernriss","8a+","2018-06-30","#2go               Nice power boulder, flowy upper part","#2go Nice power boulder, flowy upper part","mega classic","redpoint","germany","Frankenjura"
"sport","Amnestie","Jungfernriss","jungfernriss","8a+","2018-06-30","#2go               Could be nice if it was done more often","#2go Could be nice if it was done more often","average","redpoint","germany","Frankenjura"
"sport","Flex Control","Neppwand","neppwand","8a+","2018-06-27","#2go               Great","#2go Great","mega classic","redpoint","germany","Frankenjura"
"sport","Reloaded","Neppwand","neppwand","8a+","2018-06-27","More a mental than a physical problem today...","More a mental than a physical problem today...","very good","redpoint","germany","Frankenjura"
"sport","Sunrise Avenue","Glocke","glocke","8a+","2018-06-24","#2go               Climbs well although the bolts are a bit misplaced...","#2go Climbs well although the bolts are a bit misplaced...","very good","redpoint","germany","Frankenjura"
"sport","Master of Desaster","Leupoldsteiner Wand","","8a+","2018-06-23","#2go               Missed a hold in flash go","#2go Missed a hold in flash go","mega classic","redpoint","germany","Frankenjura"
"sport","Body Count","Galawand","galawand","8a+","2018-06-20","In the end of the day, not really easier than Härte 10","In the end of the day, not really easier than Härte 10","mega classic","redpoint","germany","Frankenjura"
"sport","N.N.","Riedl Ged.-Wand","","8a+","2018-06-09","#2go               Close os try","#2go Close os try","mega classic","redpoint","germany","Frankenjura"
"sport","Red Diamond","Edelsteine","edelsteine","8a+","2018-06-08","Climbs strange bit nice!","Climbs strange bit nice!","mega classic","onsight","germany","Frankenjura"
"sport","Plus dure sera la chute","Baume les dames","vox populi","8a+","2018-06-02","#2go               Close os, very nice","#2go Close os, very nice","mega classic","redpoint","france",""
"sport","Flight 13","Birglandwand","","8a+","2018-05-06","#FA                8a+/b, nice dyno, could be my favorite FA","#FA 8a+/b, nice dyno, could be my favorite FA","mega classic","redpoint","germany","Frankenjura"
"sport","Red Handed","Ringlerwand","ringlerwand","8a+","2018-04-08","#2go               Very soft, second bolt preclipped, just missed the final good pocket in os try","#2go Very soft, second bolt preclipped, just missed the final good pocket in os try","mega classic","redpoint","germany","Frankenjura"
"sport","The Old One Needs a Cold One","Student","student","8a+","2018-03-10","#2go               8a+/b, nice","#2go 8a+/b, nice","mega classic","redpoint","germany","Frankenjura"
"sport","Ehmann Ged.-Weg Direkt","Student","","8a+","2018-03-10","First go after Ehmann original","First go after Ehmann original","mega classic","redpoint","germany","Frankenjura"
"sport","Truplojedka","Osp/Misja Pec","misja pec c","8a+","2017-11-04","","","mega classic","flash","slovenia",""
"sport","Baram Baram","Osp/Misja Pec","pajkova streha","8a+","2017-11-02","So nice","So nice","mega classic","flash","slovenia",""
"sport","Desperado","Solarium","solarium","8a+","2017-10-15","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Fugazi","Ringlerwand","ringlerwand","8a+","2017-10-14","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Schallwelle","Applauskurve","applauskurve","8a+","2017-10-03","nice one","nice one","mega classic","onsight","germany","Frankenjura"
"sport","Desperate Fool","Hardcorewändchen","hardcorewaendchen","8a+","2017-10-01","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Cubana dodal direkt","Trockauer Wand","trockauer wand","8a+","2017-09-30","1st repeat","1st repeat","mega classic","redpoint","germany","Frankenjura"
